"keyword","time","value"
"UAL","2022-11-01",72
"UAL","2022-11-02",79
"UAL","2022-11-03",87
"UAL","2022-11-04",80
"UAL","2022-11-05",49
"UAL","2022-11-06",56
"UAL","2022-11-07",89
"UAL","2022-11-08",87
"UAL","2022-11-09",82
"UAL","2022-11-10",85
"UAL","2022-11-11",82
"UAL","2022-11-12",51
"UAL","2022-11-13",52
"UAL","2022-11-14",94
"UAL","2022-11-15",100
"UAL","2022-11-16",95
"UAL","2022-11-17",90
"UAL","2022-11-18",75
"UAL","2022-11-19",50
"UAL","2022-11-20",50
"UAL","2022-11-21",76
"UAL","2022-11-22",79
"UAL","2022-11-23",83
"UAL","2022-11-24",66
"UAL","2022-11-25",59
"UAL","2022-11-26",42
"UAL","2022-11-27",57
"UAL","2022-11-28",88
"UAL","2022-11-29",81
"UAL","2022-11-30",82
