"keyword","time","value"
"VALE","2022-09-01",98
"VALE","2022-09-02",91
"VALE","2022-09-03",83
"VALE","2022-09-04",86
"VALE","2022-09-05",91
"VALE","2022-09-06",86
"VALE","2022-09-07",81
"VALE","2022-09-08",87
"VALE","2022-09-09",89
"VALE","2022-09-10",84
"VALE","2022-09-11",83
"VALE","2022-09-12",93
"VALE","2022-09-13",94
"VALE","2022-09-14",94
"VALE","2022-09-15",97
"VALE","2022-09-16",96
"VALE","2022-09-17",94
"VALE","2022-09-18",90
"VALE","2022-09-19",100
"VALE","2022-09-20",98
"VALE","2022-09-21",89
"VALE","2022-09-22",87
"VALE","2022-09-23",85
"VALE","2022-09-24",87
"VALE","2022-09-25",89
"VALE","2022-09-26",91
"VALE","2022-09-27",91
"VALE","2022-09-28",89
"VALE","2022-09-29",92
"VALE","2022-09-30",86
