"keyword","time","value"
"PSTX","2022-12-01",81
"PSTX","2022-12-02",100
"PSTX","2022-12-03",89
"PSTX","2022-12-04",88
"PSTX","2022-12-05",90
"PSTX","2022-12-06",0
"PSTX","2022-12-07",74
"PSTX","2022-12-08",0
"PSTX","2022-12-09",0
"PSTX","2022-12-10",0
"PSTX","2022-12-11",0
"PSTX","2022-12-12",0
"PSTX","2022-12-13",0
"PSTX","2022-12-14",0
"PSTX","2022-12-15",0
"PSTX","2022-12-16",0
"PSTX","2022-12-17",0
"PSTX","2022-12-18",0
"PSTX","2022-12-19",0
"PSTX","2022-12-20",0
"PSTX","2022-12-21",0
"PSTX","2022-12-22",0
"PSTX","2022-12-23",0
"PSTX","2022-12-24",54
"PSTX","2022-12-25",0
"PSTX","2022-12-26",0
"PSTX","2022-12-27",81
"PSTX","2022-12-28",0
"PSTX","2022-12-29",0
"PSTX","2022-12-30",0
"PSTX","2022-12-31",0
