"keyword","time","value"
"AAL","2023-01-01",52
"AAL","2023-01-02",51
"AAL","2023-01-03",62
"AAL","2023-01-04",70
"AAL","2023-01-05",74
"AAL","2023-01-06",77
"AAL","2023-01-07",48
"AAL","2023-01-08",55
"AAL","2023-01-09",67
"AAL","2023-01-10",65
"AAL","2023-01-11",82
"AAL","2023-01-12",91
"AAL","2023-01-13",100
"AAL","2023-01-14",54
"AAL","2023-01-15",53
"AAL","2023-01-16",61
"AAL","2023-01-17",75
"AAL","2023-01-18",85
"AAL","2023-01-19",85
"AAL","2023-01-20",76
"AAL","2023-01-21",55
"AAL","2023-01-22",44
"AAL","2023-01-23",76
"AAL","2023-01-24",76
"AAL","2023-01-25",63
"AAL","2023-01-26",93
"AAL","2023-01-27",84
"AAL","2023-01-28",52
"AAL","2023-01-29",61
"AAL","2023-01-30",62
"AAL","2023-01-31",76
