"keyword","time","value"
"AMC","2022-12-01",54
"AMC","2022-12-02",56
"AMC","2022-12-03",61
"AMC","2022-12-04",56
"AMC","2022-12-05",44
"AMC","2022-12-06",53
"AMC","2022-12-07",48
"AMC","2022-12-08",55
"AMC","2022-12-09",51
"AMC","2022-12-10",56
"AMC","2022-12-11",52
"AMC","2022-12-12",48
"AMC","2022-12-13",50
"AMC","2022-12-14",49
"AMC","2022-12-15",58
"AMC","2022-12-16",80
"AMC","2022-12-17",81
"AMC","2022-12-18",68
"AMC","2022-12-19",67
"AMC","2022-12-20",67
"AMC","2022-12-21",65
"AMC","2022-12-22",71
"AMC","2022-12-23",78
"AMC","2022-12-24",73
"AMC","2022-12-25",87
"AMC","2022-12-26",97
"AMC","2022-12-27",100
"AMC","2022-12-28",84
"AMC","2022-12-29",75
"AMC","2022-12-30",75
"AMC","2022-12-31",63
