"keyword","time","value"
"ELYM","2022-09-01",0
"ELYM","2022-09-02",0
"ELYM","2022-09-03",92
"ELYM","2022-09-04",0
"ELYM","2022-09-05",0
"ELYM","2022-09-06",0
"ELYM","2022-09-07",0
"ELYM","2022-09-08",0
"ELYM","2022-09-09",0
"ELYM","2022-09-10",0
"ELYM","2022-09-11",0
"ELYM","2022-09-12",0
"ELYM","2022-09-13",30
"ELYM","2022-09-14",0
"ELYM","2022-09-15",0
"ELYM","2022-09-16",0
"ELYM","2022-09-17",45
"ELYM","2022-09-18",0
"ELYM","2022-09-19",0
"ELYM","2022-09-20",39
"ELYM","2022-09-21",0
"ELYM","2022-09-22",0
"ELYM","2022-09-23",49
"ELYM","2022-09-24",0
"ELYM","2022-09-25",0
"ELYM","2022-09-26",100
"ELYM","2022-09-27",0
"ELYM","2022-09-28",86
"ELYM","2022-09-29",0
"ELYM","2022-09-30",0
