"keyword","time","value"
"INTC","2022-07-01",24
"INTC","2022-07-02",5
"INTC","2022-07-03",7
"INTC","2022-07-04",9
"INTC","2022-07-05",22
"INTC","2022-07-06",23
"INTC","2022-07-07",25
"INTC","2022-07-08",19
"INTC","2022-07-09",8
"INTC","2022-07-10",5
"INTC","2022-07-11",21
"INTC","2022-07-12",21
"INTC","2022-07-13",19
"INTC","2022-07-14",22
"INTC","2022-07-15",21
"INTC","2022-07-16",11
"INTC","2022-07-17",8
"INTC","2022-07-18",25
"INTC","2022-07-19",35
"INTC","2022-07-20",37
"INTC","2022-07-21",24
"INTC","2022-07-22",25
"INTC","2022-07-23",9
"INTC","2022-07-24",8
"INTC","2022-07-25",23
"INTC","2022-07-26",28
"INTC","2022-07-27",30
"INTC","2022-07-28",81
"INTC","2022-07-29",100
"INTC","2022-07-30",18
"INTC","2022-07-31",11
